Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2013-03-06,95.95,96.82,95.93,96.81,5052000.0,0.0,1.0,83.275755728822,84.030835535847,83.258397572338,84.022156457605,5052000.0
2013-03-07,96.64,97.16,96.64,97.09,4566400.0,0.0,1.0,83.874612127497,84.325924196064,83.874612127497,84.265170648372,4566400.0
2013-03-08,98.13,98.95,98.03,98.71,8838100.0,0.0,1.0,85.167794785506,85.879479201323,85.081004003089,85.671181323523,8838100.0
2013-03-11,98.46,98.89,98.275,98.89,4853400.0,0.0,1.0,85.454204367481,85.827404731873,85.29364142001,85.827404731873,4853400.0
2013-03-12,98.86,98.87,98.53,98.76,3856000.0,0.0,1.0,85.801367497148,85.810046575389,85.514957915173,85.714576714731,3856000.0
2013-03-13,98.74,99.47,98.54,99.38,3896600.0,0.0,1.0,85.697218558248,86.33079126989,85.523636993414,86.252679565714,3896600.0
2013-03-14,99.36,99.38,98.9,99.31,3649900.0,0.0,1.0,86.235321409231,86.252679565714,85.836083810114,86.191926018023,3649900.0
2013-03-15,98.97,99.7,98.815,99.67,6388000.0,0.0,1.0,85.896837357806,86.530410069448,85.76231164506,86.504372834723,6388000.0
2013-03-18,98.95,99.34,98.21,98.57,3934500.0,0.0,1.0,85.879479201323,86.217963252748,85.237227411439,85.549674228139,3934500.0
2013-03-19,98.78,98.99,98.2,98.4,4648500.0,0.0,1.0,85.731934871214,85.914195514289,85.228548333197,85.402129898031,4648500.0
2013-03-20,98.59,98.9,98.59,98.77,3534900.0,0.0,1.0,85.567032384623,85.836083810114,85.567032384623,85.723255792973,3534900.0
2013-03-21,98.5,98.88,98.42,98.53,3523400.0,0.0,1.0,85.488920680448,85.818725653631,85.419488054514,85.514957915173,3523400.0
2013-03-22,98.52,99.6155,98.52,99.27,4160000.0,0.0,1.0,85.506278836931,86.457071858306,85.506278836931,86.157209705056,4160000.0
2013-03-25,99.46,99.6,98.12,98.24,4932500.0,0.0,1.0,86.322112191648,86.443619287031,85.159115707264,85.263264646164,4932500.0
2013-03-26,98.35,98.665,98.26,98.5,4434000.0,0.0,1.0,85.358734506823,85.632125471435,85.280622802647,85.488920680448,4434000.0
2013-03-27,98.19,99.285,98.18,98.9,4401700.0,0.0,1.0,85.219869254956,86.170228322419,85.211190176714,85.836083810114,4401700.0
2013-03-28,98.88,99.78,98.67,99.69,3954700.0,0.0,1.0,85.818725653631,86.599842695381,85.636465010556,86.521730991206,3954700.0
2013-04-01,99.41,99.68,98.85,99.05,3155800.0,0.0,1.0,86.278716800439,86.513051912965,85.792688418906,85.966269983739,3155800.0
2013-04-02,99.4,100.42,99.025,100.26,5136800.0,0.0,1.0,86.270037722198,87.155303702848,85.944572288135,87.016438450981,5136800.0
2013-04-03,100.21,100.5,99.06,99.25,4454400.0,0.0,1.0,86.973043059773,87.224736328782,85.974949061981,86.139851548573,4454400.0
2013-04-04,99.54,100.81,99.53,100.63,5860600.0,0.0,1.0,86.391544817581,87.493787754273,86.38286573934,87.337564345923,5860600.0
2013-04-05,100.17,101.475,99.81,101.42,5693000.0,0.0,1.0,86.938326746806,88.070946457344,86.625879930106,88.023211527015,5693000.0
2013-04-08,101.08,101.5,100.85,101.5,4163600.0,0.0,1.0,87.728122866798,88.092644152948,87.52850406724,88.092644152948,4163600.0
2013-04-09,101.5,101.5,100.57,101.06,3690400.0,0.0,1.0,88.092644152948,88.092644152948,87.285489876473,87.710764710315,3690400.0
2013-04-10,101.12,101.74,101.01,101.49,3159400.0,0.0,1.0,87.762839179765,88.300942030749,87.667369319107,88.083965074707,3159400.0
2013-04-11,101.34,102.47,101.34,101.99,4049400.0,0.0,1.0,87.953778901082,88.93451474239,87.953778901082,88.51791898679,4049400.0
2013-04-12,101.5,103.7,101.5,103.59,5714000.0,0.0,1.0,88.092644152948,90.002041366116,88.092644152948,89.906571505457,5714000.0
2013-04-15,103.14,103.44,102.13,102.15,5643600.0,0.0,1.0,89.516012984582,89.776385331832,88.639426082174,88.656784238657,5643600.0
2013-04-16,102.4,103.05,102.02,103.04,3199300.0,0.0,1.0,88.873761194699,89.437901280407,88.543956221515,89.429222202166,3199300.0
2013-04-17,102.56,103.11,102.0,102.54,4191500.0,0.0,1.0,89.012626446565,89.489975749857,88.526598065032,88.995268290082,4191500.0
2013-04-18,102.08,102.23,100.1,101.91,5696900.0,0.0,1.0,88.596030690965,88.72621686459,86.877573199115,88.448486360857,5696900.0
2013-04-19,100.58,101.44,99.45,99.92,8227700.0,0.0,1.0,87.294168954715,88.040569683498,86.313433113406,86.721349790765,8227700.0
2013-04-22,99.35,99.66,98.38,99.32,5620500.0,0.0,1.0,86.226642330989,86.495693756481,85.384771741548,86.200605096264,5620500.0
2013-04-23,99.27,100.24,99.21,99.76,5753500.0,0.0,1.0,86.157209705056,86.999080294498,86.105135235606,86.582484538898,5753500.0
2013-04-24,100.09,101.24,100.09,101.02,4593000.0,0.0,1.0,86.868894120873,87.866988118665,86.868894120873,87.676048397348,4593000.0
2013-04-25,101.27,101.63,100.85,100.94,3529400.0,0.0,1.0,87.89302535339,88.20547217009,87.52850406724,87.606615771415,3529400.0
2013-04-26,100.83,100.99,100.4,100.89,3113600.0,0.0,1.0,87.511145910757,87.650011162623,87.137945546365,87.563220380207,3113600.0
2013-04-29,101.56,102.52,101.15,102.18,3417700.0,0.0,1.0,88.144718622399,88.977910133599,87.78887641449,88.682821473382,3417700.0
2013-04-30,102.27,102.36,101.56,102.14,4205200.0,0.0,1.0,88.760933177557,88.839044881732,88.144718622399,88.648105160415,4205200.0
2013-05-01,101.98,102.44,101.33,101.38,2720100.0,0.0,1.0,88.509239908549,88.908477507665,87.94509982284,87.988495214048,2720100.0
2013-05-02,101.46,102.34,101.12,102.06,3821100.0,0.0,1.0,88.057927839982,88.821686725249,87.762839179765,88.578672534482,3821100.0
2013-05-03,102.92,103.34,102.55,102.92,4109400.0,0.0,1.0,89.325073263266,89.689594549416,89.003947368324,89.325073263266,4109400.0
2013-05-06,102.76,102.8,102.05,102.07,3314200.0,0.0,1.0,89.186208011399,89.220924324366,88.56999345624,88.587351612724,3314200.0
2013-05-07,102.09,102.52,101.79,102.29,4304200.0,0.0,1.0,88.604709769207,88.977910133599,88.344337421957,88.77829133404,4304200.0
2013-05-08,102.28,102.28,100.76,100.95,5228800.0,0.0,1.0,88.769612255799,88.769612255799,87.450392363065,87.615294849657,5228800.0
2013-05-09,100.78,101.23,99.46,99.69,10628500.0,0.0,1.0,87.467750519548,87.858309040423,86.322112191648,86.521730991206,10628500.0
2013-05-10,99.95,100.2,99.4,100.2,5036900.0,0.0,1.0,86.74738702549,86.964363981531,86.270037722198,86.964363981531,5036900.0
2013-05-13,100.02,100.7,99.8,100.38,3154100.0,0.0,1.0,86.808140573181,87.398317893615,86.617200851865,87.120587389881,3154100.0
2013-05-14,100.48,101.49,100.44,101.2,3810800.0,0.0,1.0,87.207378172298,88.083965074707,87.172661859331,87.832271805698,3810800.0
2013-05-15,101.3,102.03,101.3,101.95,3402600.0,0.0,1.0,87.919062588115,88.552635299757,87.919062588115,88.483202673824,3402600.0
2013-05-16,101.58,101.78,100.84,101.12,4251800.0,0.0,1.0,88.162076778882,88.335658343715,87.519824988998,87.762839179765,4251800.0
2013-05-17,101.1,101.9,100.8,101.54,4015300.0,0.0,1.0,87.745481023282,88.439807282615,87.485108676032,88.127360465915,4015300.0
2013-05-20,101.24,101.94,101.24,101.54,2233100.0,0.0,1.0,87.866988118665,88.474523595582,87.866988118665,88.127360465915,2233100.0
2013-05-21,101.65,102.62,101.42,102.14,4078600.0,0.0,1.0,88.222830326574,89.064700916016,88.023211527015,88.648105160415,4078600.0
2013-05-22,102.18,102.405,101.41,101.74,4648200.0,0.0,1.0,88.682821473382,88.87810073382,88.014532448773,88.300942030749,4648200.0
2013-05-23,101.14,101.51,100.348,101.03,13743100.0,0.0,1.0,87.780197336248,88.10132323119,87.092814339508,87.68472747559,13743100.0
2013-05-24,100.66,100.66,99.73,100.29,13161000.0,0.0,1.0,87.363601580648,87.363601580648,86.556447304173,87.042475685706,13161000.0
2013-05-28,101.06,101.94,100.88,101.24,14083800.0,0.0,1.0,87.710764710315,88.474523595582,87.554541301965,87.866988118665,14083800.0
2013-05-29,100.64,100.64,98.28,99.05,8770700.0,0.0,1.0,87.346243424165,87.346243424165,85.297980959131,85.966269983739,8770700.0
2013-05-30,98.42,98.59,96.79,97.07,8028900.0,0.77,1.0,86.097071301676,86.245786015365,84.671159635127,84.916101516497,8028900.0
