Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2013-03-06,89.6,89.95,89.05,89.56,13234400.0,0.0,1.0,76.756243855335,77.056072932895,76.285083876312,76.721977675042,13234400.0
2013-03-07,89.63,89.76,88.68,88.71,12905300.0,0.0,1.0,76.781943490554,76.893308576505,75.968121708606,75.993821343825,12905300.0
2013-03-08,89.01,89.23,88.35,88.97,11896300.0,0.0,1.0,76.25081769602,76.439281687629,75.685425721192,76.216551515727,11896300.0
2013-03-11,89.01,89.55,88.542,89.16,12454800.0,0.0,1.0,76.25081769602,76.713411129969,75.849903386597,76.379315872117,12454800.0
2013-03-12,89.45,89.91,89.01,89.16,11470000.0,0.0,1.0,76.627745679238,77.021806752602,76.25081769602,76.379315872117,11470000.0
2013-03-13,89.02,89.5,88.83,89.26,10539900.0,0.0,1.0,76.259384241093,76.670578404603,76.096619884703,76.464981322848,10539900.0
2013-03-14,89.41,89.91,89.41,89.83,13775500.0,0.0,1.0,76.593479498945,77.021806752602,76.593479498945,76.953274392017,13775500.0
2013-03-15,89.2,89.61,88.79,89.37,29240100.0,0.0,1.0,76.413582052409,76.764810400408,76.062353704411,76.559213318653,29240100.0
2013-03-18,88.74,89.39,88.55,88.77,11553700.0,0.0,1.0,76.019520979045,76.576346408799,75.856756622655,76.045220614264,11553700.0
2013-03-19,88.89,89.09,88.0201,88.58,11987900.0,0.0,1.0,76.148019155142,76.319350056605,75.402815399229,75.882456257875,11987900.0
2013-03-20,88.95,89.21,88.3,88.63,11319000.0,0.0,1.0,76.199418425581,76.422148597482,75.642592995827,75.92528898324,11319000.0
2013-03-21,88.12,88.64,87.9,88.17,13447500.0,0.0,1.0,75.48839518451,75.933855528313,75.299931192901,75.531227909876,13447500.0
2013-03-22,88.4,89.29,88.32,89.29,10786600.0,0.0,1.0,75.728258446558,76.490680958068,75.659726085973,76.490680958068,10786600.0
2013-03-25,89.5,89.9,88.66,89.02,12900800.0,0.0,1.0,76.670578404603,77.013240207529,75.95098861846,76.259384241093,12900800.0
2013-03-26,89.41,90.3,89.36,90.13,12329600.0,0.0,1.0,76.593479498945,77.355902010455,76.55064677358,77.210270744211,12329600.0
2013-03-27,89.56,90.735,89.47,90.58,12350800.0,0.0,1.0,76.721977675042,77.728546721136,76.644878769384,77.595765272503,12350800.0
2013-03-28,90.64,90.98,89.99,90.11,17485200.0,0.0,1.0,77.647164542941,77.938427075428,77.090339113187,77.193137654065,17485200.0
2013-04-01,90.13,90.985,89.98,90.77,9414200.0,0.0,1.0,77.210270744211,77.942710347965,77.081772568114,77.758529628892,9414200.0
2013-04-02,90.59,90.92,90.28,90.58,9991800.0,0.0,1.0,77.604331817576,77.887027804989,77.338768920308,77.595765272503,9991800.0
2013-04-03,90.65,90.83,89.86,89.93,12197100.0,0.0,1.0,77.655731088015,77.809928899331,76.978974027237,77.038939842749,12197100.0
2013-04-04,90.1,90.33,89.225,89.77,11582000.0,0.0,1.0,77.184571108992,77.381601645674,76.434998415092,76.901875121578,11582000.0
2013-04-05,88.61,89.21,88.4,89.01,12771600.0,0.0,1.0,75.908155893094,76.422148597482,75.728258446558,76.25081769602,12771600.0
2013-04-08,89.11,89.11,88.1501,88.6,11013900.0,0.0,1.0,76.336483146751,76.336483146751,75.51418048518,75.899589348021,11013900.0
2013-04-09,88.69,89.34,88.59,88.77,10753400.0,0.0,1.0,75.976688253679,76.533513683433,75.891022802948,76.045220614264,10753400.0
2013-04-10,88.45,89.16,88.2,88.68,14823700.0,0.0,1.0,75.771091171924,76.379315872117,75.556927545095,75.968121708606,14823700.0
2013-04-11,88.95,89.27,88.23,89.22,14979900.0,0.0,1.0,76.199418425581,76.473547867921,75.582627180315,76.430715142556,14979900.0
2013-04-12,88.88,89.19,88.41,88.99,11505100.0,0.0,1.0,76.139452610069,76.405015507336,75.736824991631,76.233684605873,11505100.0
2013-04-15,88.29,88.67,86.27,86.49,19626200.0,0.0,1.0,75.634026450754,75.959555163533,73.903584345979,74.092048337588,19626200.0
2013-04-16,87.19,87.23,86.085,86.61,14578800.0,0.0,1.0,74.691706492708,74.725972673001,73.745103262126,74.194846878466,14578800.0
